Hours Studied,Extracurricular Activities,Sleep Hours,Sample Question Papers Practiced,Performance Index
9,True,8,5,93
1,False,9,8,44
3,False,9,0,73
3,False,7,6,56
8,True,4,2,70
1,False,7,3,56
5,False,8,0,77
3,True,5,2,40
2,True,5,6,47
8,False,6,5,40
3,True,8,0,62
7,False,8,8,57
1,False,7,3,26
6,True,6,6,47
3,False,9,3,59
8,True,6,6,78
6,True,4,4,77
2,False,7,0,67
6,True,9,3,49
7,False,9,2,80
5,False,5,5,54
3,True,4,5,30
4,True,6,0,29
4,True,5,1,31
6,False,8,1,42
1,False,7,9,39
4,False,6,3,70
4,False,8,8,69
1,False,9,1,18
9,False,6,7,89
4,False,5,0,56
7,True,4,7,78
3,False,5,2,44
3,False,7,4,36
8,True,7,0,76
8,False,6,0,79
1,False,5,5,12
2,True,4,2,48
8,False,9,7,46
1,True,7,3,54
8,False,4,5,69
8,False,8,9,56
2,True,6,8,26
4,True,4,7,39
6,False,6,3,48
9,False,8,9,92
8,True,4,7,81
8,False,4,6,46
7,True,9,4,89
9,True,8,6,51
2,True,5,6,16
3,False,4,9,40
8,False,9,1,90
6,False,4,6,83
9,True,9,2,46
4,False,7,7,32
8,True,5,7,82
3,True,4,8,63
3,False,8,3,59
8,False,6,9,89
5,True,8,2,55
3,False,5,8,29
1,True,7,8,68
3,False,7,1,32
9,True,7,5,44
5,False,9,2,75
2,True,8,4,33
7,False,6,1,49
2,True,6,3,47
4,True,9,2,35
7,True,4,1,67
4,True,9,5,77
7,True,6,2,65
7,True,6,3,86
1,False,4,5,40
6,True,8,4,37
9,True,8,3,57
2,False,5,3,23
3,False,8,1,42
5,True,7,9,73
9,False,7,3,88
4,False,5,7,53
1,True,6,4,72
4,True,5,9,47
6,False,4,9,81
5,False,5,7,30
1,False,5,5,68
4,False,9,9,83
6,False,7,4,73
4,False,4,3,67
9,True,9,9,45
5,False,4,8,61
8,True,5,9,43
9,True,9,4,37
5,False,9,9,54
6,True,4,5,29
1,False,4,6,59
7,True,8,0,67
4,False,4,8,73
2,True,9,7,29
5,False,6,4,29
3,True,4,2,67
6,False,7,4,51
8,True,8,4,80
7,True,7,8,48
3,True,7,6,42
8,False,6,1,57
2,False,8,4,31
9,False,5,8,38
4,False,9,1,55
1,False,9,7,16
8,True,4,2,53
7,False,9,3,51
5,False,6,1,72
5,True,9,8,33
7,False,6,5,62
5,False,5,8,30
8,False,6,7,63
6,False,5,8,84
5,False,5,4,49
9,False,5,5,66
2,True,6,6,44
1,False,5,4,30
8,False,6,0,88
3,False,8,8,79
7,True,5,1,41
8,True,6,6,55
6,True,6,7,47
9,True,6,7,72
7,False,4,0,83
5,True,4,9,79
8,False,5,6,56
2,False,9,8,65
7,False,8,2,53
4,True,9,7,73
9,False,5,7,57
1,True,7,8,66
7,False,7,7,52
6,True,8,4,80
8,True,8,4,75
5,False,8,2,57
1,False,4,5,13
1,False,4,9,28
9,True,7,2,85
6,True,8,1,86
5,True,6,6,54
1,False,9,9,36
6,True,7,2,37
6,False,8,3,57
3,True,6,9,25
8,True,8,7,89
1,True,5,0,71
1,False,6,8,56
6,False,9,5,36
1,False,5,1,28
6,True,4,2,66
1,True,7,4,41
6,True,8,5,49
3,True,7,8,71
8,False,9,1,65
6,True,8,4,37
1,True,5,6,41
5,False,6,6,74
8,False,6,3,31
3,False,8,2,57
6,True,5,7,58
5,False,8,1,82
6,True,8,4,74
1,False,8,9,21
7,True,6,4,81
9,True,9,0,87
2,True,8,6,53
5,True,6,3,56
4,True,4,9,35
6,True,5,1,47
6,False,4,7,48
2,True,8,3,52
2,True,6,0,19
4,True,5,7,27
1,True,7,6,22
9,False,5,2,41
7,True,5,2,58
7,True,8,6,49
3,False,4,1,43
3,True,4,4,43
1,False,7,6,27
3,True,8,5,61
3,True,5,9,63
4,False,9,6,77
4,False,4,1,39
3,False,4,6,45
8,True,6,1,77
8,False,5,6,34
1,False,8,7,51
7,True,4,9,82
2,True,8,7,23
1,True,5,4,62
3,False,5,6,60
4,True,4,7,75
6,False,7,3,43
5,False,8,1,82
4,False,8,6,65
8,False,6,0,39
4,True,5,1,50
2,True,5,9,43
3,False,4,6,19
6,False,4,9,49
8,True,4,0,64
8,True,6,6,92
9,False,7,4,93
7,False,4,2,39
2,False,4,1,20
8,False,9,6,61
7,False,4,8,77
8,True,6,8,42
3,False,8,9,72
7,True,7,9,46
9,False,8,7,83
3,True,9,1,84
6,False,5,0,83
2,True,5,7,45
2,True,4,1,31
5,False,9,3,62
5,False,8,3,84
7,True,6,1,76
2,True,7,3,42
7,True,8,6,46
5,False,9,5,38
6,True,9,9,69
8,False,8,5,88
4,False,7,3,70
7,False,8,1,61
6,False,8,4,66
2,False,7,2,63
8,False,6,2,46
9,True,9,3,95
5,True,7,4,41
4,False,4,1,62
6,True,4,5,31
8,True,4,5,81
3,False,4,7,76
1,True,5,1,70
4,False,6,7,51
4,False,5,7,69
1,False,8,3,69
9,False,8,6,71
3,True,7,6,34
5,True,4,0,51
6,False,7,0,60
8,True,8,7,43
6,False,4,0,74
3,False,9,2,62
6,True,6,5,80
1,True,8,7,67
4,False,9,4,65
6,True,7,4,47
7,False,9,3,63
3,False,7,3,57
9,True,8,6,82
7,False,5,5,60
1,True,6,7,38
2,False,9,5,78
1,False,9,9,54
9,False,8,6,59
9,False,8,9,55
7,False,7,9,84
3,True,4,4,32
5,False,4,5,75
4,True,4,0,40
7,True,7,2,85
9,True,4,7,56
2,False,8,2,67
8,True,5,0,56
9,True,5,2,38
9,True,5,3,79
7,False,4,7,81
9,False,5,8,80
9,False,9,3,57
3,False,4,6,38
4,True,9,0,36
2,False,8,8,58
3,True,9,3,28
5,False,8,8,74
5,True,7,2,32
6,False,7,4,68
7,False,9,0,83
7,False,6,2,33
1,False,8,4,15
2,True,4,5,16
9,False,6,7,48
2,False,8,0,45
6,False,4,2,60
1,True,8,0,16
3,False,8,4,61
2,False,4,7,67
3,True,8,3,70
5,True,8,8,40
6,True,8,5,49
9,False,7,5,63
4,True,5,4,63
7,False,8,9,82
6,True,4,4,33
2,False,9,6,41
8,True,8,7,83
7,True,7,6,53
7,True,7,0,53
8,False,9,0,66
1,True,8,9,25
1,False,6,5,44
8,True,9,2,66
4,True,5,8,34
5,True,4,6,67
8,False,4,1,74
5,False,4,2,52
4,False,4,7,64
6,True,7,0,71
5,False,5,4,39
7,False,8,9,66
7,True,8,0,78
4,True,6,8,75
5,False,8,6,37
3,False,5,4,71
4,True,8,5,47
4,False,7,2,37
3,True,9,2,63
5,True,8,6,26
5,False,4,6,71
7,False,4,6,80
4,True,9,1,54
4,False,4,1,57
9,True,4,4,75
6,False,7,3,67
4,True,7,6,57
2,False,7,2,52
6,False,8,4,78
2,True,9,1,72
5,False,4,0,78
6,True,6,8,30
4,False,9,3,40
3,False,6,7,35
7,False,4,6,41
2,False,5,0,61
6,True,9,9,69
4,True,8,6,55
6,False,6,1,24
4,True,9,2,72
4,True,9,0,52
4,False,7,6,26
9,True,5,2,66
7,True,7,5,45
3,False,5,6,47
3,False,5,2,68
6,False,8,1,49
6,False,9,8,37
4,True,7,8,61
9,False,7,6,97
4,True,6,4,38
9,True,9,3,69
4,False,4,3,79
2,True,4,0,45
2,True,6,3,29
5,True,5,6,86
4,False,6,4,29
7,True,6,8,72
5,False,7,3,37
6,False,6,2,51
4,True,5,5,39
2,True,4,3,24
9,False,8,1,47
7,False,9,4,52
4,False,6,3,75
3,False,9,4,18
3,False,6,8,44
9,True,9,3,37
5,False,7,5,37
3,True,7,3,50
5,False,9,0,34
2,True,6,1,68
4,False,6,5,76
2,True,5,7,53
2,True,4,8,16
8,False,4,3,70
1,True,8,5,62
7,False,4,2,33
5,False,8,8,40
8,True,7,7,85
1,True,8,0,43
7,False,8,1,40
5,False,4,9,83
4,False,6,8,86
7,True,7,9,54
2,True,5,2,32
1,False,8,2,40
1,True,8,9,45
1,True,9,8,56
5,True,8,2,71
7,False,6,9,38
2,False,5,4,45
8,True,9,5,93
4,True,4,2,73
3,False,7,9,63
8,True,6,7,54
2,False,5,1,18
3,False,7,5,65
3,False,4,1,64
1,False,7,8,35
6,False,9,5,31
2,False,8,8,26
1,False,8,3,46
2,True,6,2,65
6,False,7,1,72
4,True,8,7,59
6,True,6,3,39
9,True,6,1,85
8,False,9,8,35
1,True,6,7,67
8,False,4,4,78
9,False,8,7,64
6,True,8,4,34
5,True,5,6,70
6,True,4,4,42
6,True,8,4,61
9,False,9,3,45
4,True,8,4,66
2,True,5,6,56
9,True,7,2,63
2,True,7,3,44
9,True,4,7,46
2,False,6,5,34
8,False,5,7,85
9,False,5,1,46
9,True,8,8,84
9,True,9,6,74
2,False,8,4,41
4,False,9,6,30
7,False,5,1,82
2,False,6,3,30
1,True,7,6,59
3,True,4,1,17
4,True,9,7,26
8,False,7,9,94
6,False,4,9,46
2,False,6,4,26
9,True,5,4,54
2,True,6,7,42
5,False,9,0,42
4,True,5,5,80
7,False,8,1,85
8,False,4,0,26
5,False,8,6,52
5,True,5,3,60
2,False,4,0,40
8,False,4,9,68
2,True,8,5,49
6,False,4,9,59
8,False,5,5,32
6,True,9,2,47
4,False,9,5,77
4,False,5,9,36
6,False,8,8,38
4,True,6,5,50
8,False,5,0,77
9,False,9,9,59
1,False,5,5,37
4,True,4,7,72
4,True,4,6,41
2,True,5,7,34
6,False,8,7,54
3,True,6,8,21
7,False,4,2,50
5,True,9,6,49
4,True,4,5,71
5,True,9,1,64
8,True,6,4,90
3,False,4,2,57
7,True,8,4,84
6,False,9,8,36
1,False,4,7,34
7,False,4,8,70
7,True,5,8,39
1,True,8,7,42
9,False,8,7,69
6,True,5,5,44
2,False,9,5,54
5,True,7,5,87
4,True,6,9,28
7,False,8,5,70
8,True,7,8,44
1,False,9,9,23
5,False,6,0,61
3,True,8,9,43
1,True,4,5,22
3,True,8,7,47
6,False,6,0,31
7,True,7,5,71
8,True,4,8,59
4,True,6,5,37
3,True,9,1,58
5,False,6,0,24
9,True,8,3,52
6,False,9,5,74
9,True,5,9,60
6,True,5,9,59
2,True,4,8,20
5,False,6,4,33
9,False,7,6,80
8,True,4,5,67
7,False,9,5,90
1,False,4,8,29
4,True,8,4,44
7,True,9,1,37
7,True,7,7,45
6,True,6,2,50
8,True,9,8,44
6,True,6,4,59
3,False,6,0,60
4,True,4,3,78
3,True,8,8,73
1,True,4,0,20
5,True,5,7,26
1,False,5,7,42
1,False,6,8,71
2,False,8,8,57
4,True,9,5,55
6,True,6,4,29
8,False,9,6,96
3,False,6,8,23
1,True,4,4,42
3,True,6,2,54
3,True,6,8,83
5,True,8,9,91
4,True,8,0,42
4,False,9,0,65
9,True,8,9,60
7,False,6,3,77
4,True,8,1,41
3,False,8,6,67
6,False,7,1,53
3,False,7,6,21
6,True,5,7,82
9,True,4,7,52
6,True,4,2,60
4,False,8,8,71
5,False,5,9,45
6,True,5,9,82
3,False,9,9,57
8,False,7,5,63
4,False,5,3,41
8,False,6,7,84
3,True,9,3,24
7,False,8,3,63
9,True,6,7,79
4,False,4,3,20
8,False,7,0,50
3,True,6,5,43
7,False,8,7,56
3,True,6,2,21
7,True,6,1,76
6,True,5,5,34
2,True,7,0,42
3,True,4,4,78
6,True,8,5,28
4,True,9,7,39
6,False,9,6,56
1,True,8,5,63
1,False,4,1,38
3,False,8,7,29
8,False,5,7,67
8,True,9,4,57
4,True,9,2,63
6,False,6,7,38
8,True,5,4,68
7,False,9,2,82
7,False,5,8,70
4,False,5,8,32
9,True,4,6,43
6,False,9,7,49
3,True,7,4,49
5,False,4,4,36
5,True,4,4,69
5,False,5,1,57
8,True,7,2,47
9,False,4,7,69
9,True,7,5,65
6,True,9,8,84
6,True,5,6,66
9,False,4,5,60
4,False,7,3,44
6,False,8,6,61
4,True,4,3,30
1,True,4,6,39
7,False,4,4,85
6,False,7,1,58
9,True,6,6,53
7,False,9,7,86
7,True,4,9,55
2,True,8,1,32
9,True,8,5,94
9,False,5,3,41
6,True,6,4,43
3,False,6,0,25
1,True,7,5,64
4,False,5,7,37
3,False,7,1,79
1,True,5,0,62
3,True,9,8,21
4,True,6,1,49
8,True,9,7,77
9,False,7,4,50
3,False,5,1,79
6,False,6,4,35
5,False,6,8,66
6,False,4,5,74
4,True,7,2,77
6,True,4,7,72
7,False,6,0,48
9,True,7,8,42
7,True,7,8,59
6,True,9,3,66
1,True,8,7,27
2,True,5,2,75
1,True,8,5,31
9,False,8,9,51
9,True,6,9,74
7,True,9,7,63
2,False,5,8,31
6,False,8,7,79
4,False,8,8,77
1,True,7,3,26
1,False,6,9,69
5,True,8,0,56
2,False,5,6,18
4,True,4,9,55
1,True,4,3,45
4,False,6,0,74
6,True,4,2,56
4,True,7,6,34
1,True,7,2,44
7,True,5,0,73
2,False,9,6,38
9,False,6,7,64
3,False,6,4,75
8,True,4,5,84
8,False,8,2,62
3,False,8,4,41
4,True,9,2,81
2,False,8,1,66
4,False,9,6,45
9,False,5,9,84
2,True,6,6,60
3,False,4,7,26
4,False,5,0,64
5,False,7,1,32
1,True,7,1,48
7,True,7,2,83
7,False,9,6,62
9,False,9,6,55
4,False,6,6,36
6,True,7,0,52
2,True,9,1,35
4,False,9,7,21
2,False,8,8,67
5,True,9,9,71
7,True,7,6,87
1,False,5,0,70
7,True,7,3,43
6,False,8,9,69
6,False,7,7,75
8,True,4,4,85
8,False,8,0,56
6,False,6,6,55
3,False,7,5,78
5,False,9,8,71
2,False,5,3,68
5,False,7,3,60
9,False,5,7,95
1,True,4,3,51
5,True,6,2,84
6,False,9,6,68
7,True,8,4,54
9,False,8,8,79
6,False,6,4,83
5,True,4,8,28
7,False,4,5,31
1,False,7,5,50
5,True,4,5,79
2,True,7,6,64
4,True,5,3,53
7,True,6,3,81
5,True,5,8,70
6,True,5,6,85
2,False,5,9,20
3,True,5,5,60
7,True,8,0,36
2,False,4,6,49
6,False,6,5,56
5,True,6,3,79
1,False,9,7,53
4,False,5,6,70
2,False,6,7,74
4,False,7,8,60
1,False,6,0,32
2,False,5,2,59
8,False,6,1,48
6,True,4,2,74
2,False,5,1,46
6,True,8,5,63
9,False,4,8,87
7,False,6,1,29
9,True,8,3,51
5,False,9,4,81
7,False,4,4,70
7,True,9,0,75
3,False,7,5,75
7,False,4,4,85
1,True,8,5,28
9,True,9,3,84
6,False,7,5,76
5,True,9,8,43
7,False,6,0,73
5,False,5,5,33
5,True,9,0,45
7,True,6,6,38
7,True,5,3,39
3,True,5,5,67
3,False,8,6,53
3,True,7,4,50
6,True,7,8,80
6,False,4,7,80
3,False,6,2,60
3,False,8,0,23
8,False,9,9,80
8,False,6,7,83
7,False,9,3,72
4,False,9,6,46
4,False,9,3,45
3,False,4,6,42
5,True,4,0,78
3,True,8,0,43
8,False,4,1,55
7,True,8,4,67
3,False,4,9,28
9,False,7,5,48
5,False,8,1,81
9,False,7,0,84
7,True,7,8,41
7,True,8,6,31
6,False,6,7,83
2,True,5,5,70
9,True,4,8,57
6,False,9,7,45
8,False,4,3,37
1,True,9,4,33
5,True,6,1,28
1,False,5,0,16
8,False,6,5,60
8,True,5,2,81
1,False,8,3,54
9,False,8,0,94
2,False,9,5,74
9,True,7,7,76
1,True,7,9,19
9,False,9,3,83
4,True,8,9,73
9,False,9,7,52
7,True,7,9,81
6,True,9,2,84
5,True,8,6,35
9,False,6,2,53
2,False,4,5,55
2,False,8,3,66
9,True,9,5,87
3,False,8,6,43
8,False,8,7,39
9,False,7,5,68
8,False,9,3,81
4,True,7,8,45
1,False,9,6,75
4,False,7,8,64
9,True,7,2,54
2,False,6,4,45
3,True,8,0,75
8,True,6,7,64
6,True,7,0,81
8,False,6,0,39
7,True,8,6,38
5,True,8,7,72
9,True,7,2,67
4,False,8,1,66
6,True,6,6,32
2,True,5,9,17
2,True,8,4,59
2,False,6,0,70
7,True,6,1,41
2,True,6,2,62
2,False,8,5,38
9,False,5,0,81
7,False,7,7,88
3,True,7,1,46
3,True,8,4,25
7,True,8,7,48
5,True,4,4,81
6,False,9,7,49
8,True,5,5,72
9,False,6,6,96
1,True,9,7,17
3,True,6,2,48
7,True,9,4,69
6,False,7,9,85
7,False,9,6,85
8,False,8,8,64
6,False,5,5,79
3,True,7,9,74
2,True,9,0,69
7,True,5,7,44
1,True,8,5,50
3,True,6,0,48
4,False,4,3,77
1,False,5,5,46
5,True,6,9,51
3,True,5,0,23
2,True,5,9,56
3,True,5,4,47
8,False,8,2,42
6,True,7,6,64
7,True,5,7,80
6,True,8,2,73
6,True,4,9,80
3,False,7,2,34
8,True,8,2,69
7,False,4,5,54
7,False,7,5,56
6,True,8,2,66
5,True,4,5,53
8,True,8,8,89
5,True,4,7,70
9,True,5,6,59
9,False,5,6,41
1,False,7,7,28
6,False,4,6,75
7,False,5,2,34
3,False,7,7,68
7,True,6,7,32
7,True,5,0,44
2,False,5,9,35
7,True,9,4,74
1,True,8,4,64
5,False,6,0,57
9,False,4,5,46
7,False,7,5,36
7,True,6,3,85
2,False,4,5,71
8,False,5,5,49
3,True,9,0,71
8,True,7,4,76
3,False,7,1,26
7,True,6,6,74
2,False,8,8,78
4,True,4,8,59
6,False,9,8,55
9,True,9,6,51
5,True,6,6,57
9,True,8,0,63
5,False,8,5,37
8,False,8,4,41
1,False,7,7,67
7,True,4,7,56
4,True,4,3,51
5,True,6,0,26
6,False,5,5,56
5,True,6,9,48
1,False,4,0,52
9,False,7,4,42
2,False,6,4,41
9,False,5,2,64
2,False,9,4,57
9,True,6,5,72
6,True,8,4,52
9,True,5,0,67
6,True,8,6,61
6,True,7,2,51
2,True,4,6,42
8,False,6,4,71
3,True,6,2,74
7,False,8,5,62
5,False,8,0,76
3,False,4,5,50
1,False,6,3,42
8,False,4,3,55
3,True,8,4,60
2,True,9,8,52
1,True,8,0,36
4,False,5,2,53
8,True,8,3,54
3,True,8,1,47
1,False,9,8,70
4,False,4,6,62
9,True,5,0,82
1,False,5,8,26
2,False,6,5,25
9,False,9,1,55
2,True,7,0,34
3,False,6,5,51
7,False,6,6,63
3,False,6,9,54
9,False,5,5,62
6,False,4,6,43
3,True,8,5,34
9,True,5,7,56
1,False,8,1,24
3,False,8,8,65
1,True,7,8,31
2,True,6,8,72
8,False,7,6,90
7,False,6,8,43
2,True,5,0,23
2,False,8,2,18
9,False,7,1,44
6,True,9,0,84
5,True,5,4,62
6,True,5,0,56
9,True,9,2,87
7,False,6,5,89
9,False,8,5,55
4,False,6,2,18
2,False,6,3,46
8,True,5,6,42
4,True,6,5,72
9,False,4,1,75
4,False,9,8,79
8,False,9,5,78
9,True,8,1,81
9,True,9,6,63
4,True,6,9,35
1,False,6,9,63
3,False,7,3,59
9,False,8,0,76
4,True,8,9,33
5,False,9,8,62
7,True,6,9,58
5,False,4,7,82
4,False,7,4,73
2,True,4,2,75
2,True,6,3,71
4,False,8,2,30
9,True,8,9,58
8,True,4,7,80
3,True,5,4,65
9,True,6,7,51
5,True,8,0,44
3,False,9,8,23
5,False,5,9,56
4,False,8,2,25
8,False,9,0,89
5,True,8,2,75
8,False,5,1,60
9,True,4,6,64
4,False,6,9,40
7,False,5,3,37
2,True,5,6,42
6,False,8,2,78
8,False,9,5,72
7,False,5,6,44
7,False,6,6,89
8,False,4,4,77
7,False,9,5,62
5,False,4,2,46
7,True,4,3,94
3,False,6,5,80
5,False,8,2,83
7,False,9,6,74
9,False,9,2,85
2,False,6,8,61
4,False,9,3,85
7,True,5,1,58
1,False,7,5,52
2,False,7,8,69
9,True,7,9,78
7,True,4,9,82
7,False,9,1,47
6,False,6,3,79
3,False,9,4,21
3,True,6,8,33
2,True,9,6,65
6,False,4,4,35
4,False,5,5,63
5,True,7,8,50
3,True,7,3,18
6,True,9,1,88
3,True,4,4,35
8,False,7,6,82
9,True,9,3,87
4,True,8,0,59
9,False,9,7,56
7,True,6,4,86
3,False,7,9,70
7,True,7,1,90
1,False,8,2,28
3,True,5,9,21
6,False,9,9,64
4,False,5,4,61
7,True,9,3,54
3,False,8,8,20
1,False,5,8,49
9,True,4,7,65
6,False,8,1,61
8,False,9,4,40
3,True,6,7,49
8,True,6,7,52
2,False,6,6,38
4,False,9,3,51
3,False,7,2,76
1,False,8,7,42
7,False,8,7,68
2,True,5,9,77
4,False,8,4,65
9,True,8,2,63
6,True,5,4,35
8,True,8,3,71
2,True,8,7,64
7,False,4,1,53
6,False,9,7,87
9,False,5,9,71
7,True,4,5,43
1,True,7,3,54
8,False,5,2,44
3,True,9,9,45
2,False,8,4,42
3,True,8,5,38
6,True,4,0,36
3,True,4,0,43
5,True,7,9,67
6,True,7,2,58
8,True,9,1,64
7,True,8,0,51
8,False,6,7,57
3,False,7,0,40
4,True,8,9,68
6,True,7,7,58
7,False,5,4,63
9,True,4,3,56
1,False,8,7,60
8,False,7,7,68
8,False,4,7,82
6,False,6,2,33
4,False,7,7,47
3,True,8,0,32
3,True,5,3,39
6,False,4,4,41
8,True,4,5,61
7,False,5,4,63
1,True,8,4,27
6,True,9,4,88
7,True,6,8,35
7,True,9,9,48
9,True,5,9,95
5,True,6,2,48
1,True,8,1,45
2,True,7,9,49
4,False,7,1,57
5,False,9,7,61
9,True,8,4,75
1,True,6,4,26
3,True,9,5,47
5,False,5,8,37
3,True,9,6,55
4,True,8,4,73
3,False,8,4,30
4,False,7,9,80
1,False,5,8,24
8,True,7,8,66
4,False,6,1,77
7,True,6,6,86
2,False,4,9,13
2,True,8,0,52
6,True,5,3,80
2,True,5,1,44
6,False,7,9,68
2,True,9,8,23
4,True,9,5,36
7,True,7,3,58
8,False,9,2,91
3,True,5,3,48
9,True,7,1,40
2,True,9,4,33
8,True,4,8,46
8,False,8,5,87
4,True,4,1,39
1,False,9,5,70
1,False,6,8,67
2,True,5,3,68
9,False,4,0,61
2,False,4,1,51
2,False,7,4,43
6,True,7,9,70
7,False,7,6,34
7,False,9,7,33
9,True,6,2,46
6,True,4,8,60
8,False,8,1,73
6,False,7,3,47
2,False,6,3,67
1,True,9,5,37
5,False,6,9,44
9,True,7,5,55
8,False,5,2,52
4,False,4,8,42
5,True,7,4,28
5,False,8,1,31
6,True,4,5,42
3,False,6,2,71
5,True,8,7,54
2,True,4,2,42
1,False,8,4,68
1,True,6,3,27
7,False,7,3,59
2,True,8,1,77
4,True,7,7,43
5,True,6,2,73
7,False,6,3,31
2,True,8,5,55
6,True,8,8,49
1,True,6,3,65
7,False,8,2,30
9,False,8,4,75
5,True,8,8,43
5,True,9,0,49
4,False,8,4,44
3,True,4,3,35
9,True,6,4,88
5,True,6,6,65
8,True,5,6,82
9,True,7,6,76
5,True,5,0,54
9,False,8,8,90
2,True,8,6,23
9,True,4,3,79
4,False,4,3,65
6,False,4,1,59
6,False,4,5,28
6,False,4,9,79
2,True,4,2,11
7,False,4,0,61
6,True,4,4,36
1,False,9,5,22
2,False,4,4,20
7,False,6,4,45
1,True,4,9,32
1,False,7,7,68
1,False,4,9,55
8,False,9,0,38
4,True,8,7,23
4,True,9,6,33
2,False,9,0,22
1,True,8,8,60
9,False,4,3,58
7,True,4,6,84
4,False,8,2,67
6,True,7,7,79
2,False,5,3,61
7,True,6,1,80
2,True,8,1,27
8,False,4,7,72
8,False,6,7,61
1,True,4,0,25
8,False,5,5,67
2,False,5,8,33
6,False,8,8,46
1,False,6,1,73
5,True,9,7,54
7,False,6,7,44
1,True,9,3,74
2,True,5,3,31
7,False,4,4,73
6,False,9,9,34
3,True,9,6,36
2,False,8,0,27
4,False,7,8,66
3,True,5,2,66
7,True,9,3,64
8,True,5,6,82
2,False,8,4,34
7,False,4,4,38
8,True,6,0,79
6,True,5,1,35
6,False,8,4,33
1,False,8,1,65
4,False,8,0,69
1,True,6,9,66
4,False,5,2,45
2,False,9,0,37
5,True,8,9,71
9,False,6,7,59
3,True,4,7,32
8,False,7,7,40
3,True,5,6,73
6,True,6,6,48
4,True,7,1,52
8,False,7,8,79
6,False,6,6,85
8,False,9,4,72
1,False,9,3,39
6,True,6,7,72
1,False,6,4,51
1,False,8,5,36
8,True,4,3,89
7,True,9,1,82
3,True,8,6,51
6,True,7,1,75
9,False,7,6,44
7,True,7,6,72
3,False,6,0,66
6,False,5,9,41
4,True,8,9,59
3,True,5,2,31
9,True,4,2,54
2,True,4,5,23
1,True,8,2,75
2,False,7,8,21
7,True,9,4,69
1,False,4,5,56
6,True,5,5,60
7,False,5,7,79
9,False,9,9,47
8,False,6,2,72
6,True,7,8,31
3,True,6,6,45
8,True,8,5,40
7,False,4,0,46
3,False,9,3,38
9,True,9,4,64
2,True,9,1,46
3,False,6,0,58
2,False,6,1,37
1,True,8,7,62
4,True,5,9,49
5,True,5,5,53
6,False,8,9,30
5,False,9,1,59
1,True,5,8,40
3,True,8,7,37
1,True,5,3,41
5,True,8,9,56
5,True,5,6,81
6,False,9,2,66
8,True,6,5,71
1,False,6,2,64
4,False,9,9,31
1,False,5,2,72
9,False,9,8,57
7,False,8,5,67
7,False,6,7,76
5,False,4,3,68
7,False,5,3,78
2,True,4,7,68
4,True,4,6,25
7,True,7,4,86
3,True,4,1,15
2,True,4,5,28
2,False,9,0,58
1,False,7,6,72
5,False,7,8,45
6,False,7,4,59
6,False,8,4,78
9,True,7,6,84
4,True,9,4,56
1,False,8,9,62
6,True,5,3,78
5,True,8,0,62
6,True,5,5,54
3,True,7,8,57
2,True,7,3,61
6,False,5,9,49
1,True,6,3,71
7,True,9,4,55
7,False,8,5,44
7,False,9,2,68
1,False,9,8,60
4,False,4,0,45
7,False,7,5,72
9,False,8,5,41
5,False,9,7,73
2,False,8,4,57
7,True,9,8,55
1,False,7,8,53
7,False,9,1,53
6,True,5,4,87
7,False,7,6,61
3,False,8,1,38
3,False,6,6,60
7,False,9,8,49
2,True,5,7,64
1,True,7,9,23
9,False,4,8,72
9,True,7,3,71
7,True,8,7,59
7,True,8,8,38
3,True,4,9,24
2,True,5,1,18
7,True,8,9,33
9,False,5,2,81
1,False,5,0,30
4,True,7,0,32
6,True,5,9,50
7,True,9,5,73
7,False,8,0,38
2,False,8,4,28
4,False,6,5,57
5,False,5,8,41
1,False,6,5,52
1,False,7,3,26
3,True,6,0,28
3,False,5,5,74
8,False,8,6,81
9,False,7,4,81
1,True,5,5,61
2,False,7,9,38
2,True,4,7,29
4,True,5,0,57
2,False,4,7,21
7,False,6,1,57
9,False,5,1,94
7,True,4,7,39
6,False,9,1,59
1,True,8,7,64
9,True,6,4,83
5,False,5,8,53
5,False,5,8,70
6,False,8,7,92
9,True,8,8,92
8,False,4,6,47
8,True,4,7,51
8,False,4,5,45
1,True,7,8,34
1,False,6,1,50
8,False,5,2,45
5,True,6,1,54
9,True,8,5,52
2,False,9,2,20
9,True,6,0,93
8,True,6,3,53
9,True,4,4,35
4,True,8,3,48
1,False,6,5,18
1,True,5,2,43
5,False,4,9,36
2,False,6,5,51
8,False,8,9,65
5,True,9,0,81
5,False,5,5,45
2,False,9,7,46
7,False,8,9,32
8,False,8,7,60
1,False,8,0,33
2,True,9,6,45
4,False,7,9,54
5,True,5,9,46
2,False,8,3,49
1,False,7,5,38
9,True,4,5,53
1,True,7,4,30
4,False,4,9,24
2,False,9,8,69
4,False,7,9,57
8,False,9,7,94
8,False,8,5,77
9,True,7,3,79
5,False,7,3,50
7,False,8,8,52
3,True,4,3,64
4,True,8,6,86
9,False,5,5,33
1,True,7,1,47
2,True,5,4,31
5,True,8,2,42
3,False,9,8,54
2,False,8,9,33
1,False,6,0,61
3,True,5,9,78
1,False,6,3,55
1,False,5,3,59
1,True,9,8,20
8,False,6,0,43
3,True,6,1,19
1,True,5,0,17
7,True,8,0,73
3,True,4,0,72
8,False,8,2,39
4,False,4,3,44
4,False,5,9,52
5,True,7,1,58
6,False,8,0,45
7,False,6,4,36
4,True,8,5,22
8,True,5,1,86
